GEOID20,District
36029000033,25
36029000643,24
36029000563,25
36029000460,25
36029000679,25
36029000060,25
36029000528,24
36029000102,24
36029000080,25
36029000660,24
36029000002,25
36029000532,24
36029000132,24
36029000092,24
36029000701,24
36029000541,24
36029000674,24
36029000675,25
36029000189,24
36029000448,25
36029000206,24
36029000339,24
36027000219,8
36027000084,19
36027000072,19
36027000077,19
36027000076,19
36027000100,8
36027000103,19
36027000194,19
36027000192,19
36027000093,19
36027000170,19
36027000163,19
36027000158,19
36027000169,19
36027000212,19
36027000213,19
36027000201,19
36027000205,19
36027000043,19
36027000204,19
36027000087,19
36027000085,19
36027000152,19
36027000069,19
36027000182,8
36027000138,19
36027000181,8
36027000052,19
36027000036,19
36027000071,19
36027000155,19
36027000153,19
36027000159,19
36029000133,24
36029000315,24
36029000580,24
36029000711,25
36013000043,24
36013000075,24
36013000031,24
36013000020,24
36013000039,24
36027000012,19
36027000008,19
36027000013,19
36027000149,19
36027000092,19
36027000166,19
36027000117,19
36027000075,19
36027000065,19
36027000094,19
36027000109,8
36027000074,19
36027000041,19
36027000042,19
36027000033,19
36027000120,19
36027000173,8
36027000179,8
36027000022,19
36027000031,19
36013000089,24
36103000033,2
36103000001,2
36103000121,2
36103000879,15
36103000023,2
36103000220,15
36103000765,15
36103000168,18
36103000185,15
36103000876,18
36103001038,15
36103000188,15
36121000032,25
36121000034,25
36121000018,25
36103000808,15
36103000407,18
36103000686,15
36103000042,18
36103000154,18
36103000003,2
36121000023,25
36121000004,24
36103000546,18
36103000630,18
36103000568,18
36103000261,15
36103000507,18
36103000049,2
36103000916,18
36103000905,18
36103000094,2
36103000021,2
36103000513,18
36103000632,18
36103000627,18
36103000322,18
36115000045,22
36115000027,17
36115000020,17
36115000010,17
36115000017,17
36115000018,17
36115000001,17
36103000555,18
36103000582,18
36103000142,2
36103000937,18
36103000956,15
36103000423,18
36103000173,15
36103000316,15
36103000300,15
36103000242,18
36103000272,15
36103000158,18
36103000273,18
36103001001,15
36103000658,15
36103000306,15
36103000189,18
36103000328,15
36103000749,15
36103000163,18
36103000299,18
36103000311,15
36103000838,15
36103000798,15
36103000799,15
36103000782,15
36103000869,15
36103001018,15
36103001026,15
36103001024,15
36103000404,18
36103001011,15
36103000860,15
36103000398,15
36103000107,18
36103000888,15
36103000944,18
36103000679,15
36103000372,18
36103000056,18
36103000124,18
36103000494,18
36103000911,18
36103000734,15
36103000654,15
36103000542,18
36103000516,18
36103000762,15
36103001044,15
36103000125,18
36103000129,18
36103000208,15
36103000710,15
36103000695,15
36103000656,15
36103000119,2
36103000064,2
36103000102,2
36103000131,2
36103000051,2
36103000682,15
36103000657,15
36103001017,15
36103000112,18
36103000052,18
36103000038,18
36103000123,18
36103000099,18
36115000030,17
36115000029,17
36115000041,17
36115000016,17
36115000015,17
36115000026,17
36115000002,17
36103000543,18
36103000187,15
36103000086,18
36103000079,18
36103000383,15
36103000578,18
36103000696,2
36103000275,15
36103000446,15
36103000332,15
36103000498,18
36103000479,18
36103001010,15
36103000264,18
36103000778,15
36103000665,15
36103000141,18
36103000147,18
36103000137,18
36103000811,15
36103000060,18
36103000065,18
36103000209,15
36103000279,15
36103000766,15
36103000005,2
36103000011,2
36103000027,2
36103000822,15
36103000777,15
36103000096,15
36103000687,15
36103000150,18
36103000095,18
36103000827,15
36103001046,15
36103000093,2
36103000103,18
36103000149,18
36103000148,18
36103000055,18
36103000032,18
36103000077,18
36103000133,18
36103000152,18
36103000087,18
36103000693,15
36103000830,15
36103000826,15
36103000870,15
36103000559,18
36103000685,15
36103000671,15
36115000003,17
36115000050,17
36115000024,17
36115000025,17
36103000753,15
36103000813,15
36103000987,18
36103000661,15
36103000752,15
36103000539,18
36103000339,15
36103000115,18
36103000035,18
36103001047,15
36103000128,18
36103000127,2
36103000046,18
36103000022,2
36103000132,18
36103000004,18
36103000136,18
36103000097,18
36103000092,18
36103000018,2
36103000134,2
36103000062,2
36103000054,18
36103000078,18
36103000114,2
36103000146,2
36103000278,18
36103000621,18
36103000992,18
36103000501,18
36103000503,18
36103000213,15
36103000081,18
36103000120,18
36115000007,17
36115000009,17
36115000019,17
36115000014,17
36115000022,17
36115000031,17
36115000035,17
36115000004,17
36115000005,17
36115000042,17
36115000036,17
36115000006,17
36115000048,17
36115000040,17
36115000028,17
36115000039,17
36115000012,17
36115000034,17
36115000013,17
36115000032,17
36115000023,17
36103000258,18
36103000437,15
36103001006,15
36103000314,15
36103000269,15
36103000452,15
36103000135,18
36103000138,18
36103000145,18
36103000896,15
36103000897,15
36103000548,18
36103000478,18
36103000122,2
36103000473,18
36103000603,18
36103000601,18
36103000037,2
36103000104,2
36103000019,2
36103000050,2
36103000039,2
36103000089,2
36103000110,2
36103000006,2
36103000111,2
36103000071,2
36103000016,2
36103000143,2
36103000024,2
36103000013,2
36103000810,15
36103000649,18
36103000547,18
36103000639,18
36103000594,18
36103000606,18
36103000635,18
36103000645,18
36103000170,15
36103000257,18
36103000174,15
36103001037,15
36103000108,18
36119000579,16
36119000078,16
36119000578,16
36119000747,16
36119000742,16
36119000474,20
36119000480,20
36119000353,20
36119000479,20
36119000213,16
36119000217,16
36119000375,16
36119000541,3
36119000222,16
36119000451,3
36119000448,3
36119000028,20
36119000208,16
36119000358,20
36119000012,3
36119000452,3
36119000178,3
36119000115,16
36119000769,16
36119000773,16
36119000770,16
36119000823,16
36119000763,16
36119000439,12
36119000665,16
36119000024,20
36119000646,16
36119000764,16
36119000812,16
36119000539,3
36119000811,16
36119000079,16
36119000083,16
36119000558,3
36119000796,16
36119000584,16
36119000060,16
36119000376,12
36119000309,16
36119000305,16
36119000333,16
36119000683,16
36119000068,16
36119000064,16
36119000485,20
36119000391,12
36119000168,20
36119000050,20
36119000743,16
36119000907,20
36119000705,16
36119000412,16
36119000382,16
36119000876,16
36119000463,20
36119000229,16
36119000218,16
36119000569,3
36119000562,3
36119000431,16
36119000371,16
36119000145,20
36119000191,3
36119000914,20
36119000073,16
36119000871,16
36119000882,16
36119000129,16
36119000298,16
36119000065,16
36119000288,16
36119000500,20
36119000482,20
36119000279,16
36119000295,16
36119000357,20
36119000503,20
36119000496,20
36119000501,20
36119000709,16
36119000136,16
36119000369,12
36119000332,16
36119000227,16
36119000566,3
36119000207,3
36119000126,16
36119000182,3
36119000517,16
36119000413,16
36119000188,3
36119000585,16
36119000127,16
36119000471,20
36119000486,20
36119000911,20
36119000487,20
36119000834,16
36119000841,16
36119000836,16
36119000828,16
36119000033,20
36119000441,16
36119000112,16
36119000435,12
36119000385,12
36119000458,20
36119000459,20
36119000873,16
36119000746,16
36119000442,16
36119000880,16
36119000568,3
36119000389,12
36119000187,3
36119000511,20
36119000527,3
36119000027,20
36119000534,3
36119000799,16
36119000066,16
36119000063,16
36119000315,16
36119000071,16
36119000424,16
36119000417,16
36119000415,12
36119000228,16
36119000331,16
36119000334,16
36119000335,16
36119000308,16
36119000582,16
36119000084,16
36119000609,20
36119000933,20
36119000301,16
36119000300,16
36119000290,16
36119000311,16
36119000310,16
36119000537,3
36119000205,3
36119000530,3
36119000574,16
36119000653,16
36119000379,16
36119000807,16
36119000808,16
36119000783,16
36119000443,16
36119000734,16
36119000722,16
36119000329,16
36119000278,16
36119000281,16
36119000056,16
36119000094,16
36119000044,20
36119000848,16
36119000409,16
36119000401,16
36119000374,16
36119000427,16
36119000560,3
36119000031,20
36119000690,16
36119000469,20
36119000628,3
36119000634,3
36119000666,16
36119000635,3
36119000650,16
36119000640,3
36119000647,16
36119000654,16
36119000652,16
36119000682,16
36119000835,16
36119000889,16
36119000414,16
36119000345,16
36119000577,16
36119000617,16
36119000165,16
36119000283,16
36119000612,16
36119000437,16
36119000438,16
36119000521,16
36119000395,16
36119000398,16
36119000373,12
36119000319,16
36119000519,16
36119000604,20
36119000314,16
36119000533,3
36119000510,20
36119000639,3
36119000545,3
36119000627,16
36119000947,20
36119000610,20
36119000223,3
36119000845,16
36119000181,3
36119000603,20
36119000597,20
36119000423,16
36119000434,16
36119000616,16
36119000025,20
36119000370,12
36119000043,20
36119000655,16
36119000054,20
36119000328,16
36119000302,16
36119000347,16
36119000307,16
36119000118,16
36119000131,16
36119000433,16
36119000411,16
36119000701,16
36119000678,16
36119000034,20
36119000144,20
36119000864,16
36119000384,12
36119000555,3
36119000449,3
36119000444,3
36119000113,16
36119000544,3
36119000258,20
36119000247,20
36119000352,20
36119000447,20
36119000359,20
36119000475,20
36119000124,20
36119000553,3
36119000367,20
36119000013,3
36119000032,20
36119000106,16
36119000199,3
36119000526,3
36119000598,20
36119000745,16
36119000105,20
36119000104,20
36119000102,20
36119000130,20
36119000125,20
36119000842,16
36119000074,16
36119000101,20
36119000123,20
36119000138,20
36119000241,20
36119000135,16
36119000139,20
36119000643,16
36119000642,16
36119000161,20
36119000641,3
36119000656,16
36119000133,16
